Fecha,Territorio,Confirmados_PCR,Confirmados_PCR_14_días,Confirmados_PCR_7_días,Total_confirmados,Hospitalizados,Total_UCI,Fallecidos,Curados
2020-07-24,Andalucía,14331,925,596,19203,6421,784,1447,16050
2020-07-24,Almería,982,391,235,1255,272,46,53,809
2020-07-24,Cádiz,1352,21,12,1674,603,84,172,1452
2020-07-24,Córdoba,1479,120,110,1880,566,76,117,1638
2020-07-24,Granada,2870,171,91,3674,1233,139,288,2977
2020-07-24,Jaén,1515,18,8,2011,784,91,189,1798
2020-07-24,Málaga,3145,142,96,4922,1524,165,289,4000
2020-07-24,Sevilla,2561,54,40,3234,1216,152,290,2885
2020-07-24,Huelva,427,8,4,553,223,31,49,491
2020-07-25,Andalucía,14445,987,596,19318,6427,784,1447,16120
2020-07-25,Almería,1011,391,252,1284,277,46,53,861
2020-07-25,Córdoba,1484,125,76,1886,567,76,117,1638
2020-07-25,Cádiz,1356,23,16,1678,603,84,172,1452
2020-07-25,Huelva,430,10,6,556,223,31,49,491
2020-07-25,Sevilla,2596,87,64,3269,1214,152,290,2885
2020-07-25,Granada,2879,174,75,3683,1233,139,288,2980
2020-07-25,Jaén,1518,21,10,2014,784,91,189,1798
2020-07-25,Málaga,3171,156,97,4948,1526,165,289,4015
2020-07-26,Málaga,3182,163,91,4959,1526,165,289,4015
2020-07-26,Jaén,1520,22,11,2016,784,91,189,1798
2020-07-26,Huelva,434,14,10,560,223,31,49,491
2020-07-26,Granada,2890,176,75,3694,1234,139,288,2981
2020-07-26,Córdoba,1487,126,48,1889,568,76,118,1637
2020-07-26,Cádiz,1360,27,18,1682,605,84,172,1452
2020-07-26,Almería,1031,387,234,1304,278,46,53,863
2020-07-26,Andalucía,14523,1026,574,19396,6432,784,1448,16122
2020-07-26,Sevilla,2619,111,87,3292,1214,152,290,2885
2020-07-27,Andalucía,14607,1090,569,19480,6438,785,1448,16122
2020-07-27,Almería,1059,404,204,1332,279,46,53,863
2020-07-27,Cádiz,1363,28,20,1685,605,84,172,1452
2020-07-27,Córdoba,1494,133,40,1896,569,77,118,1637
2020-07-27,Jaén,1521,22,11,2017,784,91,189,1798
2020-07-27,Huelva,433,13,9,559,223,31,49,491
2020-07-27,Sevilla,2630,122,97,3303,1214,152,290,2885
2020-07-27,Granada,2902,186,81,3706,1235,139,288,2981
2020-07-27,Málaga,3205,182,107,4982,1529,165,289,4015
2020-07-28,Cádiz,1365,27,18,1687,605,84,172,1453
2020-07-28,Andalucía,14695,1147,558,19570,6444,788,1448,16135
2020-07-28,Almería,1092,422,181,1365,284,48,53,863
2020-07-28,Córdoba,1499,138,39,1901,569,77,117,1640
2020-07-28,Huelva,436,14,12,562,223,31,49,492
2020-07-28,Sevilla,2643,135,102,3316,1215,153,290,2885
2020-07-28,Granada,2906,183,73,3711,1235,139,288,2981
2020-07-28,Jaén,1522,22,12,2018,784,91,190,1798
2020-07-28,Málaga,3232,206,121,5010,1529,165,289,4023
2020-07-29,Almería,1127,406,201,1400,287,48,53,881
2020-07-29,Cádiz,1371,31,22,1693,606,84,172,1454
2020-07-29,Córdoba,1505,144,40,1907,569,77,117,1645
2020-07-29,Andalucía,14800,1166,609,19676,6452,788,1448,16174
2020-07-29,Huelva,441,19,16,567,223,31,49,492
2020-07-29,Jaén,1523,18,13,2020,785,91,190,1799
2020-07-29,Málaga,3255,221,127,5033,1531,165,289,4036
2020-07-29,Sevilla,2660,149,112,3333,1215,153,290,2885
2020-07-29,Granada,2918,178,78,3723,1236,139,288,2982
2020-07-30,Andalucía,14918,1239,646,19794,6457,789,1448,16278
2020-07-30,Almería,1164,426,215,1437,289,49,53,979
2020-07-30,Cádiz,1377,37,26,1699,606,84,172,1454
2020-07-30,Córdoba,1516,155,43,1918,570,77,117,1645
2020-07-30,Granada,2923,173,61,3728,1236,139,288,2982
2020-07-30,Jaén,1527,22,17,2024,785,91,190,1801
2020-07-30,Sevilla,2683,162,123,3356,1215,153,290,2887
2020-07-30,Huelva,444,21,17,570,225,31,49,492
2020-07-30,Málaga,3284,243,144,5062,1531,165,289,4038
2020-07-31,Cádiz,1387,47,34,1709,606,84,172,1454
2020-07-31,Andalucía,15100,1359,731,19975,6472,789,1448,16288
2020-07-31,Almería,1199,451,207,1472,295,49,53,990
2020-07-31,Córdoba,1560,190,80,1962,570,77,117,1645
2020-07-31,Huelva,452,29,24,578,225,31,49,492
2020-07-31,Sevilla,2712,188,144,3385,1216,153,290,2887
2020-07-31,Granada,2944,164,69,3749,1241,139,288,2982
2020-07-31,Jaén,1527,20,11,2024,785,91,190,1801
2020-07-31,Málaga,3319,270,162,5096,1534,165,289,4037
2020-08-01,Sevilla,2728,194,115,3401,1216,153,290,2887
2020-08-01,Málaga,3359,285,180,5136,1534,165,289,4037
2020-08-01,Jaén,1532,24,13,2029,785,91,191,1801
2020-08-01,Huelva,453,29,21,579,225,31,49,492
2020-08-01,Granada,2954,149,66,3759,1241,139,288,2982
2020-08-01,Córdoba,1582,174,98,1984,570,77,117,1645
2020-08-01,Cádiz,1395,55,38,1718,606,84,172,1456
2020-08-01,Almería,1283,523,253,1556,299,49,53,993
2020-08-01,Andalucía,15286,1433,784,20162,6476,789,1449,16293
2020-08-02,Andalucía,15469,1516,867,20345,6485,790,1449,16294
2020-08-02,Almería,1314,516,247,1587,302,49,53,993
2020-08-02,Cádiz,1413,71,52,1736,607,84,172,1456
2020-08-02,Córdoba,1605,166,116,2007,572,77,117,1646
2020-08-02,Málaga,3409,318,204,5186,1536,165,289,4037
2020-08-02,Huelva,464,40,29,590,225,31,49,492
2020-08-02,Jaén,1542,33,22,2039,785,91,191,1801
2020-08-02,Sevilla,2751,216,121,3424,1216,153,290,2887
2020-08-02,Granada,2971,156,76,3776,1242,140,288,2982
2020-08-03,Andalucía,15622,1582,960,20499,6491,792,1450,16296
2020-08-03,Almería,1382,526,294,1655,305,50,53,994
2020-08-03,Córdoba,1610,156,115,2012,572,78,117,1646
2020-08-03,Cádiz,1432,89,66,1755,609,84,173,1456
2020-08-03,Huelva,465,41,29,591,225,31,49,492
2020-08-03,Sevilla,2768,233,132,3441,1217,153,290,2887
2020-08-03,Granada,2982,161,75,3787,1242,140,288,2982
2020-08-03,Jaén,1545,36,24,2042,785,91,191,1801
2020-08-03,Málaga,3438,340,225,5216,1536,165,289,4038
2020-08-04,Sevilla,2784,241,131,3457,1218,153,290,2887
2020-08-04,Málaga,3480,369,243,5258,1537,165,289,4040
2020-08-04,Jaén,1547,38,25,2044,785,91,192,1801
2020-08-04,Huelva,465,41,29,591,225,31,49,492
2020-08-04,Granada,2990,157,78,3795,1243,140,288,2982
2020-08-04,Córdoba,1635,174,133,2037,572,78,117,1649
2020-08-04,Cádiz,1446,98,76,1769,611,84,173,1458
2020-08-04,Almería,1473,562,350,1746,312,50,53,1061
2020-08-04,Andalucía,15820,1680,1065,20697,6503,792,1451,16370
2020-08-05,Andalucía,15998,1797,1139,20877,6521,795,1451,16467
2020-08-05,Almería,1547,621,400,1820,323,52,53,1149
2020-08-05,Cádiz,1459,107,85,1782,612,84,173,1461
2020-08-05,Córdoba,1643,174,130,2045,573,78,117,1650
2020-08-05,Málaga,3516,389,251,5295,1539,165,289,4043
2020-08-05,Huelva,467,41,25,594,225,31,49,492
2020-08-05,Jaén,1549,39,26,2046,787,92,192,1802
2020-08-05,Granada,3001,161,80,3806,1244,140,288,2983
2020-08-05,Sevilla,2816,265,142,3489,1218,153,290,2887
2020-08-06,Córdoba,1656,178,127,2058,573,78,117,1650
2020-08-06,Andalucía,16314,2030,1308,21193,6546,795,1452,16491
2020-08-06,Almería,1652,703,470,1925,334,52,53,1171
2020-08-06,Cádiz,1483,129,101,1806,615,84,173,1461
2020-08-06,Granada,3019,157,92,3825,1244,140,288,2983
2020-08-06,Jaén,1574,64,47,2071,789,92,192,1802
2020-08-06,Sevilla,2847,285,144,3520,1220,153,290,2887
2020-08-06,Huelva,471,43,27,597,226,31,50,492
2020-08-06,Málaga,3612,471,300,5391,1545,165,289,4045
2020-08-07,Sevilla,2873,301,152,3546,1221,153,290,2887
2020-08-07,Málaga,3697,539,360,5475,1547,165,289,4046
2020-08-07,Jaén,1581,65,54,2078,789,92,192,1802
2020-08-07,Huelva,477,48,26,603,227,32,50,492
2020-08-07,Granada,3042,167,95,3847,1245,140,288,2983
2020-08-07,Córdoba,1679,195,115,2081,573,78,117,1650
2020-08-07,Cádiz,1510,155,117,1833,616,84,173,1461
2020-08-07,Almería,1764,772,498,2037,339,52,53,1193
2020-08-07,Andalucía,16623,2242,1417,21500,6557,796,1452,16514
2020-08-08,Andalucía,16967,2452,1516,21844,6568,797,1455,16613
2020-08-08,Almería,1878,848,545,2151,345,53,53,1195
2020-08-08,Cádiz,1528,169,106,1851,617,84,174,1462
2020-08-08,Córdoba,1697,208,104,2099,573,78,117,1731
2020-08-08,Málaga,3765,585,362,5543,1547,165,289,4046
2020-08-08,Huelva,480,47,20,606,227,32,50,492
2020-08-08,Jaén,1627,108,89,2124,791,92,192,1802
2020-08-08,Granada,3071,183,113,3876,1246,140,290,2984
2020-08-08,Sevilla,2921,304,177,3594,1222,153,290,2901
2020-08-09,Cádiz,1545,181,97,1868,618,84,174,1462
2020-08-09,Andalucía,17254,2636,1614,22131,6573,797,1457,16618
2020-08-09,Almería,1978,909,608,2251,348,53,55,1198
2020-08-09,Córdoba,1712,218,98,2114,573,78,117,1731
2020-08-09,Huelva,489,53,26,615,227,32,50,492
2020-08-09,Jaén,1639,119,96,2136,791,92,192,1802
2020-08-09,Málaga,3845,639,387,5623,1547,165,289,4046
2020-08-09,Sevilla,2961,327,192,3634,1222,153,290,2901
2020-08-09,Granada,3085,190,110,3890,1247,140,290,2986
2020-08-10,Andalucía,17484,2800,1679,22361,6586,797,1457,16618
2020-08-10,Almería,2023,933,558,2296,352,53,55,1198
2020-08-10,Cádiz,1589,219,131,1912,620,84,174,1462
2020-08-10,Córdoba,1725,225,105,2127,573,78,117,1731
2020-08-10,Granada,3108,201,125,3913,1248,140,290,2986
2020-08-10,Huelva,489,52,25,615,227,32,50,492
2020-08-10,Jaén,1646,125,102,2143,791,92,192,1802
2020-08-10,Málaga,3910,693,423,5688,1551,165,289,4046
2020-08-10,Sevilla,2994,352,210,3667,1224,153,290,2901
2020-08-11,Andalucía,17762,2999,1777,22640,6601,801,1457,16748
2020-08-11,Almería,2114,989,558,2387,358,55,55,1296
2020-08-11,Cádiz,1623,250,156,1946,622,84,174,1465
2020-08-11,Córdoba,1748,244,110,2150,575,78,117,1733
2020-08-11,Sevilla,3004,356,204,3678,1225,155,290,2923
2020-08-11,Huelva,491,54,26,617,227,32,50,493
2020-08-11,Jaén,1662,140,115,2159,792,92,192,1802
2020-08-11,Málaga,3994,752,475,5772,1553,165,289,4049
2020-08-11,Granada,3126,214,133,3931,1249,140,290,2987
2020-08-12,Andalucía,18068,3199,1857,22946,6618,803,1457,16813
2020-08-12,Almería,2190,1041,558,2463,364,57,55,1308
2020-08-12,Cádiz,1654,278,178,1977,623,84,174,1468
2020-08-12,Córdoba,1786,273,142,2188,578,78,117,1746
2020-08-12,Huelva,498,56,30,624,227,32,50,493
2020-08-12,Jaén,1672,149,122,2169,793,92,192,1804
2020-08-12,Sevilla,3041,367,190,3715,1227,155,290,2953
2020-08-12,Granada,3153,231,146,3958,1249,140,290,2987
2020-08-12,Málaga,4074,804,491,5852,1557,165,289,4054
2020-08-13,Sevilla,3089,387,209,3763,1229,155,290,2956
2020-08-13,Málaga,4174,863,488,5952,1562,165,290,4057
2020-08-13,Jaén,1695,168,113,2192,796,92,192,1816
2020-08-13,Huelva,513,69,42,639,227,32,50,495
2020-08-13,Granada,3185,258,158,3990,1250,140,290,2991
2020-08-13,Córdoba,1810,281,153,2212,579,78,117,1748
2020-08-13,Cádiz,1706,324,216,2029,625,84,174,1468
2020-08-13,Almería,2318,1134,589,2592,373,58,56,1321
2020-08-13,Andalucía,18490,3484,1968,23369,6641,804,1459,16852
2020-08-14,Andalucía,18923,3712,2086,23805,6671,805,1459,16910
2020-08-14,Almería,2441,1172,615,2715,376,58,56,1343
2020-08-14,Cádiz,1755,361,237,2080,632,84,174,1481
2020-08-14,Córdoba,1824,259,137,2227,581,78,117,1749
2020-08-14,Málaga,4287,950,518,6065,1571,165,290,4063
2020-08-14,Huelva,524,72,45,650,228,32,50,495
2020-08-14,Jaén,1716,189,113,2213,797,93,192,1818
2020-08-14,Sevilla,3138,419,231,3812,1233,155,290,2957
2020-08-14,Granada,3238,290,190,4043,1253,140,290,3004
2020-08-15,Andalucía,19457,4007,2272,24339,6687,808,1459,16936
2020-08-15,Almería,2600,1264,661,2874,379,59,56,1348
2020-08-15,Córdoba,1871,277,162,2274,581,78,117,1757
2020-08-15,Cádiz,1815,393,272,2140,635,85,174,1484
2020-08-15,Huelva,530,70,49,656,228,32,50,496
2020-08-15,Sevilla,3201,462,264,3875,1239,156,290,2958
2020-08-15,Granada,3274,314,190,4079,1253,140,290,3005
2020-08-15,Jaén,1740,202,105,2237,797,93,192,1819
2020-08-15,Málaga,4426,1025,569,6204,1575,165,290,4069
2020-08-16,Almería,2676,1305,620,2950,389,60,59,1459
2020-08-16,Cádiz,1895,444,320,2220,636,85,175,1486
2020-08-16,Córdoba,1880,265,164,2283,581,78,117,1757
2020-08-16,Andalucía,19912,4273,2416,24794,6707,809,1464,17051
2020-08-16,Huelva,535,72,44,661,228,32,50,496
2020-08-16,Jaén,1757,214,99,2254,797,93,192,1819
2020-08-16,Málaga,4552,1097,632,6330,1578,165,290,4071
2020-08-16,Sevilla,3300,536,318,3974,1242,156,290,2958
2020-08-16,Granada,3317,340,219,4122,1256,140,291,3005
2020-08-17,Andalucía,20438,4640,2711,25320,6730,812,1466,17087
2020-08-17,Almería,2862,1397,755,3136,397,62,60,1461
2020-08-17,Cádiz,1964,503,357,2289,639,85,175,1501
2020-08-17,Córdoba,1938,317,194,2341,581,78,117,1757
2020-08-17,Granada,3343,358,217,4148,1261,140,291,3019
2020-08-17,Jaén,1768,224,108,2265,798,93,192,1820
2020-08-17,Sevilla,3341,564,337,4015,1245,156,291,2958
2020-08-17,Huelva,535,71,44,661,228,32,50,497
2020-08-17,Málaga,4687,1206,699,6465,1581,166,290,4074
2020-08-18,Cádiz,2008,541,379,2333,643,87,175,1501
2020-08-18,Andalucía,20869,4887,2896,25751,6763,818,1469,17106
2020-08-18,Almería,2934,1380,760,3208,407,63,63,1472
2020-08-18,Córdoba,1979,340,205,2382,584,78,117,1759
2020-08-18,Huelva,538,73,46,664,229,32,50,497
2020-08-18,Sevilla,3375,571,350,4049,1246,159,291,2960
2020-08-18,Granada,3371,377,231,4176,1262,140,291,3019
2020-08-18,Jaén,1788,241,116,2285,799,93,192,1820
2020-08-18,Málaga,4876,1364,809,6654,1593,166,290,4078
2020-08-19,Sevilla,3444,593,369,4118,1250,159,291,2962
2020-08-19,Málaga,5059,1478,875,6836,1599,166,290,4093
2020-08-19,Jaén,1802,252,127,2299,799,93,192,1825
2020-08-19,Huelva,545,77,47,671,230,32,50,498
2020-08-19,Granada,3428,421,252,4233,1272,140,291,3020
2020-08-19,Córdoba,2049,403,246,2452,587,78,117,1759
2020-08-19,Cádiz,2063,589,382,2388,648,87,175,1503
2020-08-19,Almería,3057,1426,772,3332,420,63,64,1472
2020-08-19,Andalucía,21447,5239,3070,26329,6805,818,1470,17132
2020-08-20,Andalucía,22033,5499,3140,26917,6830,819,1470,17198
2020-08-20,Almería,3154,1422,725,3429,432,64,64,1474
2020-08-20,Cádiz,2147,657,416,2473,651,87,175,1511
2020-08-20,Córdoba,2124,463,304,2527,588,78,117,1773
2020-08-20,Málaga,5202,1511,853,6979,1601,166,290,4126
2020-08-20,Huelva,548,77,33,674,231,32,50,498
2020-08-20,Jaén,1821,240,119,2319,800,93,192,1834
2020-08-20,Granada,3488,459,268,4293,1275,140,291,3019
2020-08-20,Sevilla,3549,670,422,4223,1252,159,291,2963
2020-08-21,Córdoba,2203,512,356,2606,592,80,117,1776
2020-08-21,Andalucía,22740,5885,3288,27623,6867,821,1475,17242
2020-08-21,Almería,3277,1449,693,3552,446,64,64,1477
2020-08-21,Cádiz,2213,696,429,2539,653,87,175,1514
2020-08-21,Granada,3552,502,284,4357,1278,140,292,3028
2020-08-21,Jaén,1860,257,130,2357,802,93,192,1835
2020-08-21,Málaga,5421,1640,893,7198,1612,166,293,4149
2020-08-21,Sevilla,3646,740,460,4320,1253,159,291,2964
2020-08-21,Huelva,568,89,43,694,231,32,51,499
2020-08-22,Andalucía,23387,6178,3284,28271,6898,827,1477,17383
2020-08-22,Almería,3441,1501,703,3717,452,68,64,1481
2020-08-22,Cádiz,2274,727,415,2600,657,88,176,1625
2020-08-22,Córdoba,2260,546,348,2663,593,80,117,1786
2020-08-22,Huelva,581,99,49,707,232,32,51,499
2020-08-22,Jaén,1891,256,150,2388,804,93,192,1846
2020-08-22,Málaga,5592,1723,866,7369,1625,167,293,4153
2020-08-22,Sevilla,3737,799,453,4411,1255,159,291,2965
2020-08-22,Granada,3611,527,300,4416,1280,140,293,3028
2020-08-23,Cádiz,2317,741,373,2643,658,88,176,1625
2020-08-23,Andalucía,23980,6443,3302,28864,6910,827,1479,17389
2020-08-23,Almería,3556,1498,669,3832,452,68,65,1481
2020-08-23,Córdoba,2332,608,357,2735,594,80,117,1786
2020-08-23,Sevilla,3819,834,459,4493,1257,159,291,2965
2020-08-23,Huelva,590,98,55,716,232,32,51,499
2020-08-23,Jaén,1909,251,150,2406,804,93,193,1846
2020-08-23,Málaga,5765,1820,907,7542,1632,167,293,4159
2020-08-23,Granada,3692,593,332,4497,1281,140,293,3028
2020-08-24,Andalucía,24541,6766,3495,29425,6923,827,1481,17411
2020-08-24,Almería,3728,1618,772,4004,453,68,66,1481
2020-08-24,Cádiz,2372,765,369,2698,660,88,177,1625
2020-08-24,Córdoba,2398,646,370,2801,596,80,118,1786
2020-08-24,Huelva,595,103,59,721,232,32,51,499
2020-08-24,Jaén,1931,270,153,2428,804,93,192,1846
2020-08-24,Sevilla,3860,851,466,4534,1258,159,291,2986
2020-08-24,Granada,3763,636,378,4568,1283,140,293,3028
2020-08-24,Málaga,5894,1877,928,7671,1637,167,293,4160
2020-08-25,Sevilla,3952,923,514,4626,1269,159,292,2989
2020-08-25,Málaga,6038,1946,892,7815,1656,168,294,4184
2020-08-25,Jaén,1955,282,162,2452,811,93,194,1849
2020-08-25,Huelva,601,108,62,727,232,32,51,504
2020-08-25,Granada,3813,671,393,4618,1285,141,293,3028
2020-08-25,Córdoba,2491,712,420,2894,601,80,117,1792
2020-08-25,Cádiz,2467,832,416,2793,661,88,177,1669
2020-08-25,Almería,3853,1679,772,4130,476,71,68,1499
2020-08-25,Andalucía,25170,7153,3631,30055,6991,832,1486,17514
2020-08-26,Andalucía,26016,7576,3879,30901,7039,834,1490,17559
2020-08-26,Almería,3977,1691,778,4253,480,72,69,1501
2020-08-26,Cádiz,2542,857,415,2868,670,88,177,1669
2020-08-26,Córdoba,2609,797,484,3012,605,80,118,1797
2020-08-26,Málaga,6359,2135,1026,8137,1667,168,295,4191
2020-08-26,Huelva,618,117,63,744,232,32,51,504
2020-08-26,Jaén,1991,315,179,2488,814,94,194,1877
2020-08-26,Granada,3876,698,393,4681,1290,141,294,3028
2020-08-26,Sevilla,4044,966,541,4718,1281,159,292,2992
2020-08-27,Cádiz,2708,971,483,3036,675,88,177,1671
2020-08-27,Andalucía,26832,7854,4026,31721,7102,841,1491,17685
2020-08-27,Almería,4098,1669,767,4374,499,73,69,1520
2020-08-27,Córdoba,2692,868,477,3096,608,81,118,1801
2020-08-27,Huelva,624,106,64,750,232,32,51,504
2020-08-27,Jaén,2027,323,198,2525,815,94,194,1892
2020-08-27,Málaga,6597,2186,1103,8375,1692,170,296,4195
2020-08-27,Sevilla,4131,1001,519,4805,1287,162,292,3064
2020-08-27,Granada,3955,730,415,4760,1294,141,294,3038
2020-08-28,Andalucía,27741,8179,4247,32631,7160,848,1495,17841
2020-08-28,Almería,4258,1673,834,4534,512,74,71,1538
2020-08-28,Cádiz,2837,1049,510,3165,675,90,177,1737
2020-08-28,Córdoba,2768,917,498,3173,619,81,119,1808
2020-08-28,Granada,4058,786,452,4863,1300,141,295,3039
2020-08-28,Huelva,642,115,63,768,233,32,51,504
2020-08-28,Jaén,2051,320,177,2549,817,94,194,1898
2020-08-28,Málaga,6880,2261,1180,8658,1713,174,296,4233
2020-08-28,Sevilla,4247,1058,533,4921,1291,162,292,3084
2020-08-29,Andalucía,28601,8383,4404,33494,7202,852,1500,17888
2020-08-29,Almería,4448,1705,880,4724,526,76,71,1542
2020-08-29,Cádiz,2933,1070,528,3261,679,90,179,1739
2020-08-29,Córdoba,2852,937,513,3258,622,82,120,1819
2020-08-29,Sevilla,4372,1086,594,5046,1294,162,293,3085
2020-08-29,Huelva,650,118,65,776,233,32,51,504
2020-08-29,Jaén,2120,373,212,2618,821,94,194,1911
2020-08-29,Málaga,7111,2299,1182,8891,1722,175,296,4249
2020-08-29,Granada,4115,795,430,4920,1305,141,296,3039
2020-08-30,Andalucía,29220,8417,4344,34117,7238,855,1503,17938
2020-08-30,Almería,4531,1639,810,4808,536,78,73,1560
2020-08-30,Cádiz,3023,1072,567,3352,681,90,179,1770
2020-08-30,Córdoba,2920,945,490,3326,626,82,120,1819
2020-08-30,Huelva,674,139,79,800,233,32,51,504
2020-08-30,Jaén,2189,423,260,2687,823,94,194,1911
2020-08-30,Málaga,7275,2320,1162,9057,1733,175,296,4250
2020-08-30,Sevilla,4454,1094,577,5128,1295,162,293,3085
2020-08-30,Granada,4154,785,399,4959,1311,142,297,3039
2020-08-31,Andalucía,29812,8629,4320,34710,7257,859,1508,18007
2020-08-31,Almería,4618,1659,743,4895,538,78,74,1603
2020-08-31,Cádiz,3104,1094,570,3433,683,90,181,1789
2020-08-31,Córdoba,2951,923,426,3357,627,83,121,1819
2020-08-31,Huelva,696,160,94,823,233,32,51,504
2020-08-31,Jaén,2245,459,289,2743,823,94,194,1911
2020-08-31,Málaga,7407,2330,1147,9189,1746,178,297,4255
2020-08-31,Sevilla,4538,1145,599,5212,1295,162,293,3086
2020-08-31,Granada,4253,859,452,5058,1312,142,297,3040
2020-09-01,Cádiz,3186,1123,586,3514,692,92,181,1790
2020-09-01,Andalucía,30767,9048,4676,35664,7333,867,1515,18056
2020-09-01,Almería,4851,1768,875,5129,556,81,78,1602
2020-09-01,Córdoba,3040,965,476,3445,635,83,121,1826
2020-09-01,Sevilla,4687,1250,653,5361,1313,163,293,3096
2020-09-01,Huelva,696,157,92,823,233,32,51,504
2020-09-01,Jaén,2271,468,277,2769,825,96,195,1914
2020-09-01,Málaga,7715,2420,1244,9497,1759,178,298,4284
2020-09-01,Granada,4321,897,473,5126,1320,142,298,3040
2020-09-02,Andalucía,31651,9367,4795,36548,7403,871,1521,18181
2020-09-02,Almería,5013,1814,916,5291,573,84,81,1646
2020-09-02,Cádiz,3257,1112,566,3585,699,92,182,1795
2020-09-02,Córdoba,3127,1002,496,3532,645,83,121,1845
2020-09-02,Huelva,711,158,91,838,233,32,51,504
2020-09-02,Jaén,2302,480,268,2800,824,96,194,1917
2020-09-02,Málaga,8041,2592,1314,9823,1778,178,298,4300
2020-09-02,Sevilla,4806,1301,673,5480,1323,164,296,3131
2020-09-02,Granada,4394,908,471,5199,1328,142,298,3043
2020-09-03,Andalucía,32689,9710,4856,37586,7460,877,1524,18285
2020-09-03,Cádiz,3391,1160,595,3719,711,93,182,1795
2020-09-03,Córdoba,3202,982,473,3607,658,85,121,1847
2020-09-03,Almería,5147,1811,885,5425,576,84,82,1669
2020-09-03,Huelva,724,166,98,851,233,32,51,504
2020-09-03,Jaén,2372,534,297,2870,827,96,194,1953
2020-09-03,Málaga,8451,2832,1406,10233,1787,178,299,4300
2020-09-03,Sevilla,4931,1302,653,5605,1334,167,297,3173
2020-09-03,Granada,4471,923,449,5276,1334,142,298,3044
2020-09-04,Sevilla,5123,1389,685,5797,1350,167,298,3176
2020-09-04,Málaga,8690,2868,1364,10472,1811,182,299,4336
2020-09-04,Jaén,2460,577,322,2958,829,97,194,1975
2020-09-04,Huelva,734,157,87,861,234,32,52,519
2020-09-04,Granada,4578,970,463,5384,1345,142,299,3046
2020-09-04,Córdoba,3317,1043,522,3722,663,86,122,1857
2020-09-04,Cádiz,3504,1162,578,3832,715,93,183,1799
2020-09-04,Almería,5304,1872,838,5583,585,84,84,1754
2020-09-04,Andalucía,33710,10038,4859,38609,7532,883,1531,18462
